"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"080.013.2009.202.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"202";"Marienburg";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"20.70"
"080.013.2009.202.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"202";"Marienburg";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"52.90"
"080.013.2009.202.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"202";"Marienburg";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.00"
"080.013.2009.202.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"202";"Marienburg";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"13.70"
"080.013.2009.202.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"202";"Marienburg";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.10"
"080.013.2009.202.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"202";"Marienburg";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"0.70"
"080.013.2009.203.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"203";"Raderberg";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.00"
"080.013.2009.203.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"203";"Raderberg";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.20"
"080.013.2009.203.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"203";"Raderberg";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"25.70"
"080.013.2009.203.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"203";"Raderberg";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"15.60"
"080.013.2009.203.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"203";"Raderberg";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.50"
"080.013.2009.203.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"203";"Raderberg";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.30"
"080.013.2009.203.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"203";"Raderberg";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1.70"
"080.013.2009.204.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"204";"Raderthal";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"75.80"
"080.013.2009.204.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"204";"Raderthal";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"33.40"
"080.013.2009.204.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"204";"Raderthal";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.60"
"080.013.2009.204.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"204";"Raderthal";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.10"
"080.013.2009.204.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"204";"Raderthal";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.90"
"080.013.2009.204.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"204";"Raderthal";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.50"
"080.013.2009.204.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"204";"Raderthal";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1.60"
"080.013.2009.205.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"205";"Zollstock";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"69.90"
"080.013.2009.205.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"205";"Zollstock";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.10"
"080.013.2009.205.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"205";"Zollstock";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"27.30"
"080.013.2009.205.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"205";"Zollstock";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"14.80"
"080.013.2009.205.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"205";"Zollstock";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.60"
"080.013.2009.205.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"205";"Zollstock";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.60"
"080.013.2009.205.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"205";"Zollstock";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1.60"
"080.013.2009.206.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"206";"Rondorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"76.60"
"080.013.2009.206.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"206";"Rondorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"31.60"
"080.013.2009.206.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"206";"Rondorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"41.30"
"080.013.2009.206.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"206";"Rondorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.20"
"080.013.2009.206.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"206";"Rondorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.50"
"080.013.2009.206.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"206";"Rondorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.40"
"080.013.2009.206.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"206";"Rondorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"0.90"
"080.013.2009.207.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"207";"Hahnwald";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"86.60"
"080.013.2009.207.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"207";"Hahnwald";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.80"
"080.013.2009.207.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"207";"Hahnwald";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"69.30"
"080.013.2009.207.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"207";"Hahnwald";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.70"
"080.013.2009.207.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"207";"Hahnwald";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"17.40"
"080.013.2009.207.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"207";"Hahnwald";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"0.80"
"080.013.2009.207.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"207";"Hahnwald";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"0.10"
"080.013.2009.208.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"208";"Rodenkirchen";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"76.50"
"080.013.2009.208.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"208";"Rodenkirchen";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"28.40"
"080.013.2009.208.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"208";"Rodenkirchen";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"45.10"
"080.013.2009.208.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"208";"Rodenkirchen";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.40"
"080.013.2009.208.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"208";"Rodenkirchen";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11.60"
"080.013.2009.208.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"208";"Rodenkirchen";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.80"
"080.013.2009.208.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"208";"Rodenkirchen";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"0.70"
"080.013.2009.209.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"209";"Weiß";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"80.30"
"080.013.2009.209.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"209";"Weiß";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"32.10"
"080.013.2009.209.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"209";"Weiß";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.90"
"080.013.2009.209.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"209";"Weiß";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.00"
"080.013.2009.209.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"209";"Weiß";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11.70"
"080.013.2009.209.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"209";"Weiß";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.40"
"080.013.2009.209.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"209";"Weiß";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"0.80"
"080.013.2009.210.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"210";"Sürth";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"78.30"
"080.013.2009.210.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"210";"Sürth";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"30.50"
"080.013.2009.210.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"210";"Sürth";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"36.10"
"080.013.2009.210.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"210";"Sürth";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"16.50"
"080.013.2009.210.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"210";"Sürth";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11.40"
"080.013.2009.210.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"210";"Sürth";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.00"
"080.013.2009.210.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"210";"Sürth";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"0.60"
"080.013.2009.211.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"211";"Godorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"60.90"
"080.013.2009.211.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"211";"Godorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.10"
"080.013.2009.211.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"211";"Godorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.70"
"080.013.2009.211.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"211";"Godorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.40"
"080.013.2009.211.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"211";"Godorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.70"
"080.013.2009.211.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"211";"Godorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.50"
"080.013.2009.211.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"211";"Godorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2.60"
"080.013.2009.212.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"212";"Immendorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"69.50"
"080.013.2009.212.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"212";"Immendorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.00"
"080.013.2009.212.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"212";"Immendorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.30"
"080.013.2009.212.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"212";"Immendorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.20"
"080.013.2009.212.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"212";"Immendorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11.90"
"080.013.2009.212.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"212";"Immendorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.40"
"080.013.2009.212.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"212";"Immendorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2.30"
"080.013.2009.213.010";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"213";"Meschenich";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"59.30"
"080.013.2009.213.020";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"213";"Meschenich";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"39.20"
"080.013.2009.213.030";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"213";"Meschenich";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"33.10"
"080.013.2009.213.040";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"213";"Meschenich";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.50"
"080.013.2009.213.050";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"213";"Meschenich";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.00"
"080.013.2009.213.060";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"213";"Meschenich";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.10"
"080.013.2009.213.090";"080";"Politische Verhältnisse";"013";"Bundestagswahl 27.09.2009, Erststimme";"2009";"213";"Meschenich";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1.90"
